timestamp(ms),temperature,setpoint,heater_ssr,
"1644149565,904",,,"0",
"1644149565,97","143,86","130",,
"1644149565,985",,,"0",
"1644149566,045","143,97","130",,
"1644149566,068",,,"0",
"1644149566,119","143,86","130",,
"1644149566,143",,,"0",
"1644149566,218","143,69","130",,
"1644149566,221",,,"0",
"1644149566,293","143,76","130","0",
"1644149566,369","144,11",,,
"1644149566,37",,"130",,
"1644149566,372",,,"0",
"1644149566,448","143,69","130",,
"1644149566,449",,,"0",
"1644149566,539","143,83","130",,
"1644149566,542",,,"0",
"1644149566,594","143,65","130",,
"1644149566,6",,,"0",
"1644149566,669","143,83","130",,
"1644149566,694",,,"0",
"1644149566,745","144","130",,
"1644149566,768",,,"0",
"1644149566,827","144,11","130",,
"1644149566,844",,,"0",
"1644149566,918","143,9","130",,
"1644149566,928",,,"0",
"1644149566,995","143,86","130",,
"1644149566,998",,,"0",
"1644149567,07","143,69","130","0",
"1644149567,144","143,9",,,
"1644149567,145",,"130",,
"1644149567,147",,,"0",
"1644149567,221","143,83","130",,
"1644149567,226",,,"0",
"1644149567,295","143,76","130",,
"1644149567,318",,,"0",
"1644149567,37","143,79","130",,
"1644149567,393",,,"0",
"1644149567,469","143,72","130","0",
"1644149567,544","143,69","130",,
"1644149567,546",,,"0",
"1644149567,622","143,79","130","0",
"1644149567,694","143,93","130",,
"1644149567,697",,,"0",
"1644149567,769","144,04","130",,
"1644149567,77",,,"0",
"1644149567,846","143,86","130",,
"1644149567,852",,,"0",
"1644149567,923","143,44","130",,
"1644149567,943",,,"0",
"1644149567,996","143,9","130",,
"1644149568,018",,,"0",
"1644149568,093","143,65","130",,
"1644149568,107",,,"0",
"1644149568,168","143,4","130","0",
"1644149568,245","143,9","130",,
"1644149568,247",,,"0",
"1644149568,351","143,86","130","0",
"1644149568,398","143,48","130",,
"1644149568,399",,,"0",
"1644149568,471","143,76","130","0",
"1644149568,545","143,93","130",,
"1644149568,568",,,"0",
"1644149568,644","144","130","0",
"1644149568,719","143,62","130",,
"1644149568,722",,,"0",
"1644149568,794","143,65","130",,
"1644149568,796",,,"0",
"1644149568,87","144,14",,,
"1644149568,871",,"130",,
"1644149568,873",,,"0",
"1644149568,944","143,58",,,
"1644149568,945",,"130",,
"1644149568,947",,,"0",
"1644149569,019","143,58",,,
"1644149569,02",,"130",,
"1644149569,023",,,"0",
"1644149569,105","144,07","130",,
"1644149569,107",,,"0",
"1644149569,169","143,62",,,
"1644149569,17",,"130",,
"1644149569,194",,,"0",
"1644149569,269","143,23","130",,
"1644149569,272",,,"0",
"1644149569,343","143,58",,,
"1644149569,344",,"130",,
"1644149569,348",,,"0",
"1644149569,42","143,58","130",,
"1644149569,422",,,"0",
"1644149569,495","143,65","130",,
"1644149569,498",,,"0",
"1644149569,571","143,33",,,
"1644149569,572",,"130",,
"1644149569,574",,,"0",
"1644149569,645","143,72","130",,
"1644149569,668",,,"0",
"1644149569,74","143,51","130",,
"1644149569,742",,,"0",
"1644149569,795","143,44","130",,
"1644149569,819",,,"0",
"1644149569,894","143,58","130",,
"1644149569,908",,,"0",
"1644149569,968","143,72","130",,
"1644149569,971",,,"0",
"1644149570,028","143,97",,,
"1644149570,029",,"130","0",
"1644149570,119","143,58","130",,
"1644149570,122",,,"0",
"1644149570,195","143,33","130","0",
"1644149570,271","143,83","130",,
"1644149570,278",,,"0",
"1644149570,345","143,93","130",,
"1644149570,379",,,"0",
"1644149570,42","143,44","130",,
"1644149570,444",,,"0",
"1644149570,519","143,37",,,
"1644149570,52",,"130",,
"1644149570,53",,,"0",
"1644149570,594","143,69","130","0",
"1644149570,67","143,51",,,
"1644149570,671",,"130",,
"1644149570,672",,,"0",
"1644149570,745","143,76","130",,
"1644149570,747",,,"0",
"1644149570,821","143,83","130",,
"1644149570,822",,,"0",
"1644149570,895","143,86","130","0",
"1644149570,97","143,51","130",,
"1644149570,993",,,"0",
"1644149571,071","143,62","130",,
"1644149571,076",,,"0",
"1644149571,123","143,55","130","0",
"1644149571,219","143,72",,,
"1644149571,22",,"130",,
"1644149571,225",,,"0",
"1644149571,294","143,58","130",,
"1644149571,308",,,"0",
"1644149571,375","143,69",,,
"1644149571,376",,"130","0",
"1644149571,444","143,4","130",,
"1644149571,447",,,"0",
"1644149571,519","143,58","130",,
"1644149571,543",,,"0",
"1644149571,618","143,33","130","0",
"1644149571,67","143,4","130",,
"1644149571,693",,,"0",
"1644149571,769","143,65","130",,
"1644149571,775",,,"0",
"1644149571,843","143,62","130",,
"1644149571,846",,,"0",
"1644149571,93","143,48","130",,
"1644149571,932",,,"0",
"1644149571,997","143,3",,,
"1644149571,998",,"130",,
"1644149572",,,"0",
"1644149572,069","143,23","130",,
"1644149572,072",,,"0",
"1644149572,181","143,44","130",,
"1644149572,185",,,"0",
"1644149572,244","143,44","130","0",
"1644149572,307","143,4",,,
"1644149572,308",,"130",,
"1644149572,31",,,"0",
"1644149572,395","143,44",,,
"1644149572,396",,"130",,
"1644149572,428",,,"0",
"1644149572,487","143,16","130",,
"1644149572,49",,,"0",
"1644149572,546","143,3","130",,
"1644149572,549",,,"0",
"1644149572,659","142,98","130","0",
"1644149572,742","143,33","130",,
"1644149572,745",,,"0",
"1644149572,832","143,23","130",,
"1644149572,835",,,"0",
"1644149572,913","143,3",,,
"1644149572,914",,"130","0",
"1644149572,999","143,02","130",,
"1644149573,001",,,"0",
"1644149573,006","143,23","130",,
"1644149573,019",,,"0",
"1644149573,087","143,02","130",,
"1644149573,088",,,"0",
"1644149573,176","143,09",,,
"1644149573,177",,"130",,
"1644149573,181",,,"0",
"1644149573,257","142,95","130",,
"1644149573,26",,,"0",
"1644149573,343","142,91","130",,
"1644149573,344",,,"0",
"1644149573,43","143,09","130",,
"1644149573,432",,,"0",
"1644149573,513","142,7","130",,
"1644149573,516",,,"0",
"1644149573,6","143,3","130",,
"1644149573,603",,,"0",
"1644149573,692","142,74","130",,
"1644149573,695",,,"0",
"1644149573,772","142,67","130","0",
"1644149573,793","142,77",,,
"1644149573,794",,"130",,
"1644149573,796",,,"0",
"1644149573,863","142,95","130",,
"1644149573,871",,,"0",
"1644149573,944","142,63",,,
"1644149573,945",,"130",,
"1644149573,968",,,"0",
"1644149574,032","142,28","130","0",
"1644149574,118","142,18","130",,
"1644149574,121",,,"0",
"1644149574,22","142,77","130","0",
"1644149574,29","142,28","130",,
"1644149574,292",,,"0",
"1644149574,376","142,49","130",,
"1644149574,379",,,"0",
"1644149574,46","142,28","130",,
"1644149574,462",,,"0",
"1644149574,547","142,53","130",,
"1644149574,55",,,"0",
"1644149574,568","142,46","130",,
"1644149574,631",,,"0",
"1644149574,718","142,25","130",,
"1644149574,723",,,"0",
"1644149574,729","142,07","130",,
"1644149574,744",,,"0",
"1644149574,804","141,86","130",,
"1644149574,811",,,"0",
"1644149574,892","142,18","130","0",
"1644149574,973","142,39",,,
"1644149574,974",,"130",,
"1644149574,976",,,"0",
"1644149575,057","141,97","130",,
"1644149575,059",,,"0",
"1644149575,145","141,83","130",,
"1644149575,147",,,"0",
"1644149575,229","141,83","130",,
"1644149575,23",,,"0",
"1644149575,315","142,04","130",,
"1644149575,317",,,"0",
"1644149575,4","142","130",,
"1644149575,403",,,"0",
"1644149575,498","141,65",,,
"1644149575,499",,"130","0",
"1644149575,505","141,48","130",,
"1644149575,518",,,"0",
"1644149575,594","141,62","130","0",
"1644149575,66","141,37","130",,
"1644149575,741",,,"0",
"1644149575,746","141,48",,,
"1644149575,747",,"130","0",
"1644149575,827","141,48","130",,
"1644149575,835",,,"0",
"1644149575,913","141,37","130",,
"1644149575,916",,,"0",
"1644149575,999","141,51","130",,
"1644149576,001",,,"0",
"1644149576,087","141,79",,,
"1644149576,088",,"130",,
"1644149576,091",,,"0",
"1644149576,173","140,95","130",,
"1644149576,175",,,"0",
"1644149576,256","141,37","130",,
"1644149576,258",,,"0",
"1644149576,346","140,99","130",,
"1644149576,348",,,"0",
"1644149576,369","141,16","130",,
"1644149576,428",,,"0",
"1644149576,443","141,2","130","0",
"1644149576,601","141,44","130",,
"1644149576,603",,,"0",
"1644149576,607","141,23","130","0",
"1644149576,686","141,27","130",,
"1644149576,689",,,"0",
"1644149576,783","140,6","130",,
"1644149576,785",,,"0",
"1644149576,867","140,99",,,
"1644149576,868",,"130",,
"1644149576,87",,,"0",
"1644149576,949","141,09","130",,
"1644149576,952",,,"0",
"1644149577,032","140,71","130",,
"1644149577,035",,,"0",
"1644149577,117","140,71",,,
"1644149577,118",,"130",,
"1644149577,12",,,"0",
"1644149577,204","140,85","130",,
"1644149577,208",,,"0",
"1644149577,225","141,13","130",,
"1644149577,29",,,"0",
"1644149577,373","140,46","130",,
"1644149577,374",,,"0",
"1644149577,38","140,85","130",,
"1644149577,394",,,"0",
"1644149577,462","140,71",,,
"1644149577,463",,"130",,
"1644149577,471",,,"0",
"1644149577,546","140,88","130",,
"1644149577,549",,,"0",
"1644149577,631","140,25","130",,
"1644149577,634",,,"0",
"1644149577,718","140,74","130",,
"1644149577,72",,,"0",
"1644149577,803","140,53","130",,
"1644149577,806",,,"0",
"1644149577,889","140,29","130",,
"1644149577,892",,,"0",
"1644149577,975","140,5","130",,
"1644149577,976",,,"0",
"1644149578,06","140,5","130","0",
"1644149578,146","140,46","130",,
"1644149578,148",,,"0",
"1644149578,169","140,29","130","0",
"1644149578,245","140,36","130",,
"1644149578,318",,,"0",
"1644149578,322","140,04","130",,
"1644149578,403",,,"0",
"1644149578,409","140,04","130",,
"1644149578,41",,,"0",
"1644149578,491","140,22","130","0",
"1644149578,577","140,25",,,
"1644149578,578",,"130",,
"1644149578,58",,,"0",
"1644149578,662","139,66","130",,
"1644149578,665",,,"0",
"1644149578,747","140,08",,,
"1644149578,748",,"130",,
"1644149578,75",,,"0",
"1644149578,801","140,32","130",,
"1644149578,802",,,"0",
"1644149578,87","140,18","130","0",
"1644149578,945","139,69","130",,
"1644149578,968",,,"0",
"1644149579,02","140,04","130","0",
"1644149579,118","139,83",,,
"1644149579,119",,"130",,
"1644149579,121",,,"0",
"1644149579,194","139,83","130",,
"1644149579,197",,,"0",
"1644149579,27","139,62","130",,
"1644149579,272",,,"0",
"1644149579,34","140,01",,,
"1644149579,341",,"130",,
"1644149579,346",,,"0",
"1644149579,42","139,87","130",,
"1644149579,423",,,"0",
"1644149579,495","139,73","130",,
"1644149579,518",,,"0",
"1644149579,57","139,45","130",,
"1644149579,593",,,"0",
"1644149579,645","139,69","130",,
"1644149579,668",,,"0",
"1644149579,744","139,8","130",,
"1644149579,746",,,"0",
"1644149579,819","139,9","130",,
"1644149579,821",,,"0",
"1644149579,895","139,55",,,
"1644149579,896",,"130",,
"1644149579,898",,,"0",
"1644149579,98","139,55","130",,
"1644149579,982",,,"0",
"1644149580,045","139,52","130",,
"1644149580,048",,,"0",
"1644149580,12","139,45","130",,
"1644149580,143",,,"0",
"1644149580,195","139,59",,,
"1644149580,196",,"130",,
"1644149580,22",,,"0",
"1644149580,273","139,31","130",,
"1644149580,296",,,"0",
"1644149580,369","139,41","130",,
"1644149580,371",,,"0",
"1644149580,449","139,38","130","0",
"1644149580,519","138,85",,,
"1644149580,52",,"130",,
"1644149580,522",,,"0",
"1644149580,594","139,2",,,
"1644149580,595",,"130","0",
"1644149580,67","139,2","130",,
"1644149580,674",,,"0",
"1644149580,745","138,89","130",,
"1644149580,772",,,"0",
"1644149580,82","139,34","130",,
"1644149580,844",,,"0",
"1644149580,901","139,06","130",,
"1644149580,919",,,"0",
"1644149581,003","138,92",,,
"1644149581,004",,"130","0",
"1644149581,069","139,1","130",,
"1644149581,071",,,"0",
"1644149581,145","138,92","130",,
"1644149581,147",,,"0",
"1644149581,22","138,89","130",,
"1644149581,222",,,"0",
"1644149581,295","138,71",,,
"1644149581,296",,"130","0",
"1644149581,371","138,67","130",,
"1644149581,393",,,"0",
"1644149581,446","138,99","130",,
"1644149581,468",,,"0",
"1644149581,547","139,2","130",,
"1644149581,549",,,"0",
"1644149581,621","138,64","130",,
"1644149581,623",,,"0",
"1644149581,694","138,46",,,
"1644149581,695",,"130",,
"1644149581,697",,,"0",
"1644149581,785","138,6","130",,
"1644149581,787",,,"0",
"1644149581,847","138,67",,,
"1644149581,848",,"130",,
"1644149581,851",,,"0",
"1644149581,92","138,85","130",,
"1644149581,944",,,"0",
"1644149581,995","138,6","130","0",
"1644149582,07","138,54","130",,
"1644149582,094",,,"0",
"1644149582,168","138,82",,,
"1644149582,169",,"130",,
"1644149582,173",,,"0",
"1644149582,244","138,6","130",,
"1644149582,246",,,"0",
"1644149582,32","138,43","130","0",
"1644149582,397","138,43",,,
"1644149582,398",,"130",,
"1644149582,4",,,"0",
"1644149582,47","138,11","130",,
"1644149582,472",,,"0",
"1644149582,54","138,29","130",,
"1644149582,568",,,"0",
"1644149582,62","138,15","130",,
"1644149582,644",,,"0",
"1644149582,7","138,32","130","0",
"1644149582,773","138,36","130",,
"1644149582,797",,,"0",
"1644149582,869","138,36","130",,
"1644149582,872",,,"0",
"1644149582,945","138,36","130",,
"1644149582,947",,,"0",
"1644149583,02","138,43","130",,
"1644149583,022",,,"0",
"1644149583,095","137,69","130",,
"1644149583,099",,,"0",
"1644149583,181","137,83","130",,
"1644149583,187",,,"0",
"1644149583,245","138,04",,,
"1644149583,246",,"130",,
"1644149583,272",,,"0",
"1644149583,32","137,59","130",,
"1644149583,345",,,"0",
"1644149583,421","137,8","130","0",
"1644149583,495","137,69","130",,
"1644149583,496",,,"0",
"1644149583,57","137,48","130","0",
"1644149583,646","137,38","130",,
"1644149583,649",,,"0",
"1644149583,72","137,59","130",,
"1644149583,724",,,"0",
"1644149583,795","137,52",,,
"1644149583,796",,"130",,
"1644149583,82",,,"0",
"1644149583,87","137,55","130",,
"1644149583,894",,,"0",
"1644149583,946","137,66","130",,
"1644149583,969",,,"0",
"1644149584,044","137,2","130",,
"1644149584,048",,,"0",
"1644149584,12","137,41","130",,
"1644149584,122",,,"0",
"1644149584,196","136,99","130",,
"1644149584,199",,,"0",
"1644149584,272","136,82","130",,
"1644149584,273",,,"0",
"1644149584,345","136,79",,,
"1644149584,346",,"130",,
"1644149584,349",,,"0",
"1644149584,42","137,17","130","0",
"1644149584,496","136,71","130",,
"1644149584,519",,,"0",
"1644149584,594","136,68","130",,
"1644149584,602",,,"0",
"1644149584,669","136,61","130","0",
"1644149584,748","136,61","130",,
"1644149584,75",,,"0",
"1644149584,82","136,12","130",,
"1644149584,822",,,"0",
"1644149584,896","137,03","130",,
"1644149584,9",,,"0",
"1644149584,97","136,79","130",,
"1644149584,994",,,"0",
"1644149585,049","136,61","130",,
"1644149585,052",,,"0",
"1644149585,12","136,51","130","0",
"1644149585,219","136,09","130",,
"1644149585,221",,,"0",
"1644149585,294","136,12","130",,
"1644149585,298",,,"0",
"1644149585,373","136,47",,,
"1644149585,374",,"130",,
"1644149585,379",,,"0",
"1644149585,446","135,88","130",,
"1644149585,449",,,"0",
"1644149585,52","136,26","130",,
"1644149585,523",,,"0",
"1644149585,595","135,91","130",,
"1644149585,618",,,"0",
"1644149585,67","135,56","130",,
"1644149585,694",,,"0",
"1644149585,771","135,74","130",,
"1644149585,773",,,"0",
"1644149585,843","135,67",,,
"1644149585,844",,"130",,
"1644149585,846",,,"0",
"1644149585,919","135,35","130","0",
"1644149585,994","136,05","130",,
"1644149585,998",,,"0",
"1644149586,074","135,35","130",,
"1644149586,076",,,"0",
"1644149586,145","135,53","130",,
"1644149586,147",,,"0",
"1644149586,22","135,42","130",,
"1644149586,226",,,"0",
"1644149586,295","135","130",,
"1644149586,318",,,"0",
"1644149586,383","135,11","130",,
"1644149586,385",,,"0",
"1644149586,468","135,04","130",,
"1644149586,471",,,"0",
"1644149586,543","134,86","130",,
"1644149586,546",,,"0",
"1644149586,619","135,35",,,
"1644149586,62",,"130",,
"1644149586,622",,,"0",
"1644149586,694","135,11",,,
"1644149586,695",,"130","0",
"1644149586,772","134,58","130",,
"1644149586,775",,,"0",
"1644149586,861","134,76",,,
"1644149586,862",,"130",,
"1644149586,87",,,"0",
"1644149586,92","134,13",,,
"1644149586,921",,"130",,
"1644149586,944",,,"0",
"1644149586,994","134,62","130",,
"1644149587,02",,,"0",
"1644149587,099","134,65","130","0",
"1644149587,169","134,2","130",,
"1644149587,175",,,"0",
"1644149587,249","134,58","130",,
"1644149587,251",,,"0",
"1644149587,316","133,95","130",,
"1644149587,32",,,"0",
"1644149587,395","134,44","130","0",
"1644149587,467","133,43","130",,
"1644149587,493",,,"0",
"1644149587,556","134,06","130","0",
"1644149587,639","133,74","130",,
"1644149587,641",,,"0",
"1644149587,725","133,57","130",,
"1644149587,728",,,"0",
"1644149587,815","133,57","130",,
"1644149587,818",,,"0",
"1644149587,896","133,64",,,
"1644149587,897",,"130",,
"1644149587,901",,,"0",
"1644149587,982","133,6","130",,
"1644149587,984",,,"0",
"1644149588,066","133,67","130",,
"1644149588,069",,,"0",
"1644149588,155","133,57","130",,
"1644149588,157",,,"0",
"1644149588,237","133,43","130",,
"1644149588,24",,,"0",
"1644149588,335","133,25",,,
"1644149588,336",,"130",,
"1644149588,338",,,"0",
"1644149588,346","133,22","130","0",
"1644149588,41","133,39",,,
"1644149588,411",,"130","0",
"1644149588,499","133,08","130",,
"1644149588,501",,,"0",
"1644149588,59","132,76","130",,
"1644149588,592",,,"0",
"1644149588,67","132,83","130",,
"1644149588,672",,,"0",
"1644149588,752","132,87","130","0",
"1644149588,843","132,76","130",,
"1644149588,851",,,"0",
"1644149588,941","132,62","130",,
"1644149588,943",,,"0",
"1644149589,017","132,8","130","0",
"1644149589,1","132,52",,,
"1644149589,101",,"130","0",
"1644149589,12","132,13",,,
"1644149589,121",,"130","0",
"1644149589,185","132,41","130",,
"1644149589,27",,,"0",
"1644149589,274","132,31","130",,
"1644149589,277",,,"0",
"1644149589,356","132,2","130",,
"1644149589,359",,,"0",
"1644149589,445","131,89","130",,
"1644149589,447",,,"0",
"1644149589,528","132,24","130",,
"1644149589,535",,,"0",
"1644149589,615","132,06","130",,
"1644149589,618",,,"0",
"1644149589,7","131,89","130",,
"1644149589,702",,,"0",
"1644149589,786","131,37","130",,
"1644149589,789",,,"0",
"1644149589,872","131,61",,,
"1644149589,873",,"130","0",
"1644149589,894","131,79","130",,
"1644149589,956",,,"0",
"1644149590,044","131,47",,,
"1644149590,045",,"130","0",
"1644149590,052","131,23","130",,
"1644149590,069",,,"0",
"1644149590,131","131,37","130",,
"1644149590,136",,,"0",
"1644149590,22","131,33","130",,
"1644149590,222",,,"0",
"1644149590,3","131,23","130",,
"1644149590,303",,,"0",
"1644149590,385","131,12","130",,
"1644149590,387",,,"0",
"1644149590,47","131,26","130",,
"1644149590,472",,,"0",
"1644149590,556","131,37","130",,
"1644149590,559",,,"0",
"1644149590,642","131,02",,,
"1644149590,643",,"130",,
"1644149590,645",,,"0",
"1644149590,726","130,77","130",,
"1644149590,727",,,"0",
"1644149590,813","130,81","130",,
"1644149590,816",,,"0",
"1644149590,901","130,77",,,
"1644149590,902",,"130","0",
"1644149590,92","130,6","130",,
"1644149590,922",,,"0",
"1644149590,984","130,53","130",,
"1644149591,069",,,"0",
"1644149591,074","130,49","130",,
"1644149591,075",,,"0",
"1644149591,155","130,49","130",,
"1644149591,158",,,"0",
"1644149591,242","130,21",,,
"1644149591,243",,"130",,
"1644149591,245",,,"0",
"1644149591,326","129,93","130",,
"1644149591,329",,,"1",
"1644149591,413","129,62","130",,
"1644149591,421",,,"1",
"1644149591,501","129,97","130",,
"1644149591,503",,,"1",
"1644149591,545","130,53","130","0",
"1644149591,62","130,11","130",,
"1644149591,622",,,"0",
"1644149591,695","129,76","130",,
"1644149591,699",,,"1",
"1644149591,771","129,79","130",,
"1644149591,794",,,"1",
"1644149591,845","129,52","130",,
"1644149591,869",,,"1",
"1644149591,921","129,24","130",,
"1644149591,944",,,"1",
"1644149592,019","129,34","130",,
"1644149592,021",,,"1",
"1644149592,095","129,58","130","1",
"1644149592,17","129,34","130",,
"1644149592,172",,,"1",
"1644149592,245","129,72","130","1",
"1644149592,32","129,03","130",,
"1644149592,324",,,"1",
"1644149592,395","129,1","130",,
"1644149592,396",,,"1",
"1644149592,47","129,1","130",,
"1644149592,494",,,"1",
"1644149592,57","128,64","130",,
"1644149592,573",,,"0",
"1644149592,649","128,57",,,
"1644149592,65",,"130","1",
"1644149592,721","128,89","130",,
"1644149592,722",,,"1",
"1644149592,788","128,5","130",,
"1644149592,794",,,"1",
"1644149592,87","128,71","130",,
"1644149592,875",,,"1",
"1644149592,945","128,08","130","1",
"1644149593,02","128,85","130",,
"1644149593,044",,,"1",
"1644149593,095","128,85","130","1",
"1644149593,196","128,33","130",,
"1644149593,199",,,"1",
"1644149593,27","128,36","130",,
"1644149593,272",,,"1",
"1644149593,345","128,4","130",,
"1644149593,347",,,"1",
"1644149593,421","127,94","130",,
"1644149593,425",,,"1",
"1644149593,496","127,98","130",,
"1644149593,498",,,"1",
"1644149593,57","127,74","130",,
"1644149593,576",,,"1",
"1644149593,645","128,05","130",,
"1644149593,67",,,"1",
"1644149593,72","127,8","130",,
"1644149593,744",,,"1",
"1644149593,819","127,6","130",,
"1644149593,822",,,"1",
"1644149593,895","127,42",,,
"1644149593,896",,"130",,
"1644149593,898",,,"1",
"1644149593,97","127,77","130","1",
"1644149594,062","127,74","130",,
"1644149594,065",,,"1",
"1644149594,12","127,28","130",,
"1644149594,122",,,"1",
"1644149594,195","127,14",,,
"1644149594,196",,"130",,
"1644149594,201",,,"1",
"1644149594,27","126,93","130",,
"1644149594,294",,,"1",
"1644149594,349","127,04","130",,
"1644149594,369",,,"0",
"1644149594,444","127,11","130",,
"1644149594,447",,,"1",
"1644149594,519","127,14","130",,
"1644149594,521",,,"1",
"1644149594,595","127,14","130",,
"1644149594,598",,,"1",
"1644149594,673","127,18",,,
"1644149594,674",,"130","1",
"1644149594,757","126,72","130",,
"1644149594,758",,,"1",
"1644149594,832","126,55",,,
"1644149594,833",,"130",,
"1644149594,835",,,"1",
"1644149594,9","126,62","130",,
"1644149594,904",,,"1",
"1644149594,97","126,69","130",,
"1644149594,987",,,"1",
"1644149595,096","126,65","130","1",
"1644149595,144","126,9","130",,
"1644149595,146",,,"1",
"1644149595,218","126,48",,,
"1644149595,219",,"130",,
"1644149595,225",,,"1",
"1644149595,296","126,13","130",,
"1644149595,299",,,"1",
"1644149595,37","126,69","130","1",
"1644149595,445","126,51","130",,
"1644149595,469",,,"1",
"1644149595,52","126,2","130",,
"1644149595,55",,,"1",
"1644149595,656","126,06",,,
"1644149595,657",,"130",,
"1644149595,659",,,"1",
"1644149595,735","126,06",,,
"1644149595,736",,"130",,
"1644149595,739",,,"1",
"1644149595,821","125,75","130","1",
"1644149595,844","126,03","130",,
"1644149595,846",,,"1",
"1644149595,927","126,37",,,
"1644149595,928",,"130","1",
"1644149595,991","125,75","130",,
"1644149596,079",,,"1",
"1644149596,082","125,68","130","1",
"1644149596,164","125,96","130",,
"1644149596,168",,,"1",
"1644149596,248","125,82","130",,
"1644149596,249",,,"1",
"1644149596,334","125,68","130",,
"1644149596,337",,,"1",
"1644149596,425","125,85","130","1",
"1644149596,507","125,22","130",,
"1644149596,51",,,"1",
"1644149596,592","125,26","130",,
"1644149596,594",,,"1",
"1644149596,677","125,57","130",,
"1644149596,68",,,"1",
"1644149596,768","125,33","130",,
"1644149596,77",,,"1",
"1644149596,774","125,29","130",,
"1644149596,793",,,"1",
"1644149596,851","125,01","130",,
"1644149596,869",,,"1",
"1644149596,942","125,05",,,
"1644149596,943",,"130","1",
"1644149597,021","125,01","130",,
"1644149597,024",,,"1",
"1644149597,106","125,12",,,
"1644149597,107",,"130","1",
"1644149597,196","124,88","130",,
"1644149597,199",,,"1",
"1644149597,278","125,12","130",,
"1644149597,281",,,"1",
"1644149597,366","124,67",,,
"1644149597,367",,"130",,
"1644149597,369",,,"1",
"1644149597,451","124,7","130",,
"1644149597,454",,,"1",
"1644149597,534","124,81","130",,
"1644149597,536",,,"1",
"1644149597,558","124,6","130",,
"1644149597,561",,,"1",
"1644149597,644","124,32","130",,
"1644149597,646",,,"1",
"1644149597,709","124,21","130",,
"1644149597,793",,,"1",
"1644149597,796","124,42","130",,
"1644149597,797",,,"1",
"1644149597,9","123,86","130",,
"1644149597,903",,,"1",
"1644149597,965","124,07","130",,
"1644149597,969",,,"1",
"1644149598,059","124,56","130","1",
"1644149598,138","124,11","130","1",
"1644149598,226","124,14","130",,
"1644149598,228",,,"1",
"1644149598,313","124,25","130",,
"1644149598,315",,,"1",
"1644149598,399","124,32","130",,
"1644149598,401",,,"1",
"1644149598,419","123,9","130",,
"1644149598,421",,,"1",
"1644149598,494","123,34","130",,
"1644149598,567",,,"1",
"1644149598,571","123,83","130",,
"1644149598,594",,,"1",
"1644149598,655","123,97",,,
"1644149598,656",,"130","1",
"1644149598,741","123,62","130",,
"1644149598,742",,,"1",
"1644149598,83","123,93","130",,
"1644149598,833",,,"1",
"1644149598,914","123,83","130",,
"1644149598,919",,,"1",
"1644149598,995","123,66","130",,
"1644149598,998",,,"1",
"1644149599,08","123,52","130",,
"1644149599,083",,,"1",
"1644149599,181","123,38","130",,
"1644149599,183",,,"1",
"1644149599,251","122,99","130",,
"1644149599,254",,,"1",
"1644149599,339","123,52","130",,
"1644149599,341",,,"1",
"1644149599,423","123,48","130",,
"1644149599,426",,,"1",
"1644149599,429","123,38","130",,
"1644149599,444",,,"1",
"1644149599,508","123,45","130",,
"1644149599,52",,,"1",
"1644149599,594","123,06","130",,
"1644149599,596",,,"1",
"1644149599,681","123,27","130",,
"1644149599,682",,,"1",
"1644149599,767","123,13",,,
"1644149599,768",,"130",,
"1644149599,77",,,"1",
"1644149599,851","123,13",,,
"1644149599,852",,"130",,
"1644149599,854",,,"1",
"1644149599,938","122,85","130",,
"1644149599,941",,,"1",
"1644149600,022","122,75",,,
"1644149600,023",,"130",,
"1644149600,025",,,"1",
"1644149600,111","123,03","130",,
"1644149600,112",,,"1",
"1644149600,194","122,92","130",,
"1644149600,196",,,"1",
"1644149600,219","122,44","130",,
"1644149600,278",,,"1",
"1644149600,294","122,19","130","0",
"1644149600,367","122,78","130",,
"1644149600,394",,,"1",
"1644149600,455","122,51","130",,
"1644149600,481",,,"1",
"1644149600,542","122,33","130",,
"1644149600,544",,,"1",
"1644149600,627","122,02","130",,
"1644149600,629",,,"1",
"1644149600,712","122,44",,,
"1644149600,713",,"130",,
"1644149600,721",,,"1",
"1644149600,769","122,54","130","1",
"1644149600,845","121,6","130",,
"1644149600,851",,,"1",
"1644149600,922","122,09","130","1",
"1644149600,995","122,19","130",,
"1644149601,019",,,"1",
"1644149601,07","122,09",,,
"1644149601,071",,"130","1",
"1644149601,172","121,98","130",,
"1644149601,174",,,"1",
"1644149601,246","121,88",,,
"1644149601,247",,"130",,
"1644149601,25",,,"1",
"1644149601,323","122,26","130",,
"1644149601,329",,,"1",
"1644149601,4","121,6","130",,
"1644149601,402",,,"1",
"1644149601,472","121,63","130",,
"1644149601,475",,,"1",
"1644149601,548","121,5","130",,
"1644149601,571",,,"1",
"1644149601,622","121,53","130",,
"1644149601,646",,,"1",
"1644149601,698","121,6","130",,
"1644149601,743",,,"1",
"1644149601,797","121,43","130",,
"1644149601,8",,,"1",
"1644149601,871","121,29",,,
"1644149601,872",,"130","1",
"1644149601,949","121,22","130",,
"1644149601,95",,,"1",
"1644149602,03","121,32","130",,
"1644149602,033",,,"1",
"1644149602,098","121,18","130",,
"1644149602,104",,,"0",
"1644149602,173","121,46","130",,
"1644149602,197",,,"1",
"1644149602,249","121,04",,,
"1644149602,25",,"130",,
"1644149602,272",,,"1",
"1644149602,323","121,29","130",,
"1644149602,349",,,"1",
