timestamp(ms),temperature,setpoint,heater_ssr,
"1644143472,466",,,"1",
"1644143472,536","97,93","100","1",
"1644143472,603","98,28","100",,
"1644143472,604",,,"1",
"1644143472,687","97,97","100",,
"1644143472,69",,,"1",
"1644143472,762","97,86",,,
"1644143472,763",,"100",,
"1644143472,764",,,"1",
"1644143472,837","97,79","100","1",
"1644143472,913","97,38","100",,
"1644143472,936",,,"1",
"1644143472,987","97,62",,,
"1644143472,988",,"100","1",
"1644143473,066","96,93",,,
"1644143473,067",,"100",,
"1644143473,086",,,"1",
"1644143473,162","97,14","100","1",
"1644143473,242","97,59","100",,
"1644143473,245",,,"1",
"1644143473,313","97,35","100",,
"1644143473,315",,,"1",
"1644143473,387","97,52","100",,
"1644143473,388",,,"1",
"1644143473,463","97,03","100",,
"1644143473,466",,,"1",
"1644143473,537","97,28",,,
"1644143473,538",,"100","1",
"1644143473,616","97,21","100",,
"1644143473,636",,,"0",
"1644143473,691","97,07","100",,
"1644143473,711",,,"1",
"1644143473,786","96,9","100",,
"1644143473,788",,,"1",
"1644143473,882","96,96",,,
"1644143473,883",,"100",,
"1644143473,885",,,"1",
"1644143473,937","96,62",,,
"1644143473,938",,"100","1",
"1644143474,012","97,21",,,
"1644143474,013",,"100","1",
"1644143474,087","97","100",,
"1644143474,09",,,"1",
"1644143474,162","96,83",,,
"1644143474,163",,"100","1",
"1644143474,238","96,76","100",,
"1644143474,262",,,"1",
"1644143474,313","96,34","100",,
"1644143474,314",,,"1",
"1644143474,411","96,34",,,
"1644143474,412",,"100",,
"1644143474,415",,,"1",
"1644143474,486","96,45","100","1",
"1644143474,563","96,41","100",,
"1644143474,565",,,"1",
"1644143474,637","96",,,
"1644143474,638",,"100",,
"1644143474,641",,,"1",
"1644143474,712","96,07",,,
"1644143474,713",,"100","1",
"1644143474,787","96,14",,,
"1644143474,788",,"100",,
"1644143474,811",,,"1",
"1644143474,863","96,14",,,
"1644143474,864",,"100","0",
"1644143474,937","95,82",,,
"1644143474,938",,"100",,
"1644143474,961",,,"1",
"1644143475,036","96,07",,,
"1644143475,037",,"100",,
"1644143475,039",,,"1",
"1644143475,111","95,55","100",,
"1644143475,114",,,"1",
"1644143475,186","95,82",,,
"1644143475,187",,"100","1",
"1644143475,262","96,14",,,
"1644143475,263",,"100","1",
"1644143475,337","95,34",,,
"1644143475,338",,"100",,
"1644143475,34",,,"1",
"1644143475,424","95,51","100",,
"1644143475,426",,,"1",
"1644143475,487","95,24","100",,
"1644143475,511",,,"1",
"1644143475,562","95,48","100",,
"1644143475,586",,,"1",
"1644143475,661","94,86",,,
"1644143475,662",,"100","1",
"1644143475,736","95,62","100",,
"1644143475,737",,,"1",
"1644143475,804","95,31","100","1",
"1644143475,887","95,34","100",,
"1644143475,888",,,"1",
"1644143475,962","94,75",,,
"1644143475,963",,"100",,
"1644143475,969",,,"1",
"1644143476,037","95,31",,,
"1644143476,038",,"100","1",
"1644143476,113","94,82","100",,
"1644143476,119",,,"1",
"1644143476,187","94,82","100","1",
"1644143476,262","94,82",,,
"1644143476,263",,"100",,
"1644143476,286",,,"1",
"1644143476,361","94,79",,,
"1644143476,362",,"100","1",
"1644143476,443","94,75","100",,
"1644143476,445",,,"1",
"1644143476,512","95,13",,,
"1644143476,513",,"100",,
"1644143476,516",,,"1",
"1644143476,587","94,41",,,
"1644143476,588",,"100","1",
"1644143476,662","94,62",,,
"1644143476,663",,"100",,
"1644143476,666",,,"1",
"1644143476,737","94,48",,,
"1644143476,738",,"100",,
"1644143476,744",,,"1",
"1644143476,812","94,58","100",,
"1644143476,836",,,"1",
"1644143476,887","94,55","100",,
"1644143476,911",,,"1",
"1644143476,986","94,48","100",,
"1644143476,988",,,"1",
"1644143477,084","94,24",,,
"1644143477,085",,"100","1",
"1644143477,14","94,34","100",,
"1644143477,141",,,"1",
"1644143477,213","94,03","100",,
"1644143477,217",,,"1",
"1644143477,287","94,06",,,
"1644143477,288",,"100",,
"1644143477,29",,,"1",
"1644143477,363","93,89","100","0",
"1644143477,437","93,99",,,
"1644143477,438",,"100",,
"1644143477,462",,,"1",
"1644143477,512","93,51","100",,
"1644143477,513",,,"1",
"1644143477,611","93,37",,,
"1644143477,612",,"100",,
"1644143477,614",,,"1",
"1644143477,686","94,06","100","1",
"1644143477,761","93,44","100",,
"1644143477,764",,,"1",
"1644143477,837","93,92","100",,
"1644143477,84",,,"1",
"1644143477,912","93,65",,,
"1644143477,913",,"100","1",
"1644143477,987","93,75","100",,
"1644143477,991",,,"1",
"1644143478,062","93,61","100",,
"1644143478,086",,,"1",
"1644143478,137","93,27",,,
"1644143478,138",,"100",,
"1644143478,161",,,"1",
"1644143478,236","93,65","100",,
"1644143478,238",,,"1",
"1644143478,311","93,34","100",,
"1644143478,314",,,"1",
"1644143478,387","93,61","100","1",
"1644143478,462","93,2",,,
"1644143478,463",,"100","1",
"1644143478,537","93,16","100",,
"1644143478,54",,,"1",
"1644143478,622","93,44",,,
"1644143478,623",,"100",,
"1644143478,628",,,"0",
"1644143478,687","93,23",,,
"1644143478,688",,"100","1",
"1644143478,763","93,06","100",,
"1644143478,786",,,"1",
"1644143478,838","93,27","100",,
"1644143478,839",,,"1",
"1644143478,937","92,96","100",,
"1644143478,941",,,"1",
"1644143479,005","93,06","100",,
"1644143479,008",,,"1",
"1644143479,087","92,82","100",,
"1644143479,09",,,"1",
"1644143479,163","93,13",,,
"1644143479,164",,"100",,
"1644143479,168",,,"1",
"1644143479,237","92,99",,,
"1644143479,238",,"100","1",
"1644143479,324","92,79","100","1",
"1644143479,387","92,68","100",,
"1644143479,411",,,"1",
"1644143479,462","92,82","100",,
"1644143479,486",,,"1",
"1644143479,546","92,82","100",,
"1644143479,561",,,"1",
"1644143479,643","92,79","100",,
"1644143479,645",,,"1",
"1644143479,713","92,65","100",,
"1644143479,715",,,"1",
"1644143479,787","92,47",,,
"1644143479,788",,"100","1",
"1644143479,865","92,61",,,
"1644143479,866",,"100",,
"1644143479,869",,,"1",
"1644143479,937","92,61","100",,
"1644143479,941",,,"1",
"1644143480,012","92,79","100","1",
"1644143480,09","92,37","100",,
"1644143480,111",,,"1",
"1644143480,186","92,37","100",,
"1644143480,188",,,"1",
"1644143480,283","92,3","100","1",
"1644143480,336","92,99","100","1",
"1644143480,412","92,75",,,
"1644143480,413",,"100",,
"1644143480,415",,,"1",
"1644143480,491","92,54","100",,
"1644143480,494",,,"1",
"1644143480,564","92,51","100","1",
"1644143480,637","92,3","100",,
"1644143480,661",,,"1",
"1644143480,736","92,54",,,
"1644143480,737",,"100","1",
"1644143480,788","92,75","100",,
"1644143480,811",,,"1",
"1644143480,887","92,2","100",,
"1644143480,888",,,"1",
"1644143480,963","92,54","100","1",
"1644143481,037","92,3","100",,
"1644143481,04",,,"1",
"1644143481,112","92,44","100","0",
"1644143481,19","92,65","100",,
"1644143481,192",,,"1",
"1644143481,262","92,41",,,
"1644143481,263",,"100",,
"1644143481,269",,,"1",
"1644143481,344","92,54","100",,
"1644143481,361",,,"1",
"1644143481,412","92,37",,,
"1644143481,413",,"100",,
"1644143481,437",,,"1",
"1644143481,512","91,75","100","1",
"1644143481,587","92,3","100",,
"1644143481,591",,,"1",
"1644143481,662","92,51",,,
"1644143481,663",,"100",,
"1644143481,665",,,"1",
"1644143481,738","92,3",,,
"1644143481,739",,"100",,
"1644143481,741",,,"1",
"1644143481,821","92,16","100",,
"1644143481,823",,,"1",
"1644143481,887","92,2","100","1",
"1644143481,962","92,34","100",,
"1644143481,986",,,"1",
"1644143482,037","92,13","100",,
"1644143482,061",,,"1",
"1644143482,137","91,92","100","1",
"1644143482,204","92,03",,,
"1644143482,205",,"100",,
"1644143482,208",,,"1",
"1644143482,287","92,23","100",,
"1644143482,288",,,"1",
"1644143482,362","92,2",,,
"1644143482,363",,"100",,
"1644143482,365",,,"0",
"1644143482,438","92,27","100","1",
"1644143482,512","91,99",,,
"1644143482,513",,"100",,
"1644143482,516",,,"1",
"1644143482,587","92,03","100",,
"1644143482,611",,,"1",
"1644143482,665","91,89","100","1",
"1644143482,737","91,75","100",,
"1644143482,761",,,"1",
"1644143482,843","92,2","100","1",
"1644143482,911","92,06",,,
"1644143482,912",,"100",,
"1644143482,914",,,"1",
"1644143483,007","92,37","100","1",
"1644143483,062","92,2","100",,
"1644143483,064",,,"1",
"1644143483,138","91,89",,,
"1644143483,139",,"100",,
"1644143483,14",,,"1",
"1644143483,213","92,03","100","1",
"1644143483,288","91,75",,,
"1644143483,289",,"100",,
"1644143483,312",,,"1",
"1644143483,362","92,16",,,
"1644143483,363",,"100",,
"1644143483,386",,,"1",
"1644143483,483","91,92","100",,
"1644143483,486",,,"1",
"1644143483,536","91,82","100",,
"1644143483,537",,,"1",
"1644143483,612","91,65",,,
"1644143483,613",,"100","1",
"1644143483,688","91,68","100",,
"1644143483,691",,,"1",
"1644143483,763","91,89","100","1",
"1644143483,84","91,78","100","1",
"1644143483,912","92,03",,,
"1644143483,913",,"100",,
"1644143483,936",,,"1",
"1644143483,988","91,99","100","1",
"1644143484,086","91,65",,,
"1644143484,087",,"100",,
"1644143484,092",,,"1",
"1644143484,161","91,78","100",,
"1644143484,163",,,"1",
"1644143484,236","91,65","100",,
"1644143484,238",,,"1",
"1644143484,312","91,75",,,
"1644143484,313",,"100",,
"1644143484,315",,,"1",
"1644143484,387","91,96",,,
"1644143484,388",,"100",,
"1644143484,39",,,"1",
"1644143484,463","91,09","100",,
"1644143484,466",,,"1",
"1644143484,538","91,51","100","1",
"1644143484,613","92,23","100","1",
"1644143484,711","92,06","100","1",
"1644143484,786","91,78",,,
"1644143484,787",,"100",,
"1644143484,79",,,"1",
"1644143484,864","91,89","100","0",
"1644143484,938","91,61","100",,
"1644143484,939",,,"1",
"1644143485,023","91,78","100",,
"1644143485,025",,,"1",
"1644143485,087","92,2",,,
"1644143485,088",,"100","1",
"1644143485,163","91,58","100",,
"1644143485,186",,,"1",
"1644143485,238","91,4","100",,
"1644143485,261",,,"1",
"1644143485,312","91,92","100","1",
"1644143485,403","91,54","100",,
"1644143485,406",,,"1",
"1644143485,486","91,44",,,
"1644143485,487",,"100","1",
"1644143485,562","91,99",,,
"1644143485,563",,"100",,
"1644143485,565",,,"1",
"1644143485,637","91,54",,,
"1644143485,638",,"100",,
"1644143485,641",,,"1",
"1644143485,712","91,65",,,
"1644143485,713",,"100",,
"1644143485,715",,,"1",
"1644143485,788","91,89","100",,
"1644143485,812",,,"1",
"1644143485,862","91,85",,,
"1644143485,863",,"100","1",
"1644143485,937","91,44",,,
"1644143485,938",,"100",,
"1644143485,961",,,"1",
"1644143486,042","91,72",,,
"1644143486,043",,"100",,
"1644143486,045",,,"1",
"1644143486,111","91,78",,,
"1644143486,112",,"100",,
"1644143486,114",,,"0",
"1644143486,188","91,85","100",,
"1644143486,194",,,"1",
"1644143486,262","92,06","100","1",
"1644143486,337","91,92",,,
"1644143486,338",,"100",,
"1644143486,34",,,"1",
"1644143486,413","91,58","100","1",
"1644143486,488","91,72","100",,
"1644143486,511",,,"1",
"1644143486,563","91,47","100",,
"1644143486,586",,,"1",
"1644143486,682","91,99","100","1",
"1644143486,736","91,44","100",,
"1644143486,737",,,"1",
"1644143486,811","91,54","100","1",
"1644143486,887","91,82","100","1",
"1644143486,962","91,85","100",,
"1644143486,964",,,"1",
"1644143487,037","91,96","100",,
"1644143487,041",,,"1",
"1644143487,112","91,68","100",,
"1644143487,136",,,"1",
"1644143487,187","92,03","100",,
"1644143487,188",,,"1",
"1644143487,262","91,58","100",,
"1644143487,286",,,"1",
"1644143487,361","91,58",,,
"1644143487,362",,"100","1",
"1644143487,436","91,92","100",,
"1644143487,439",,,"1",
"1644143487,513","91,72","100",,
"1644143487,515",,,"1",
"1644143487,588","91,89","100","1",
"1644143487,662","91,61","100",,
"1644143487,665",,,"1",
"1644143487,738","91,68","100","1",
"1644143487,815","91,54","100",,
"1644143487,836",,,"1",
"1644143487,887","91,75",,,
"1644143487,888",,"100",,
"1644143487,911",,,"1",
"1644143487,967","91,75","100",,
"1644143487,988",,,"1",
"1644143488,062","91,75","100","1",
"1644143488,14","91,61","100","1",
"1644143488,223","92,03","100",,
"1644143488,225",,,"1",
"1644143488,288","92,06","100",,
"1644143488,293",,,"1",
"1644143488,362","91,85","100",,
"1644143488,366",,,"1",
"1644143488,437","91,51",,,
"1644143488,438",,"100",,
"1644143488,461",,,"1",
"1644143488,513","91,72","100","1",
"1644143488,603","91,99",,,
"1644143488,604",,"100",,
"1644143488,606",,,"0",
"1644143488,686","91,78",,,
"1644143488,687",,"100","1",
"1644143488,762","92,51","100",,
"1644143488,764",,,"1",
"1644143488,838","91,92","100",,
"1644143488,842",,,"1",
"1644143488,912","91,72","100","1",
"1644143488,988","92,06","100",,
"1644143488,991",,,"1",
"1644143489,062","92,41","100","1",
"1644143489,137","92,09","100",,
"1644143489,161",,,"1",
"1644143489,213","91,89","100",,
"1644143489,244",,,"1",
"1644143489,312","91,92","100",,
"1644143489,314",,,"1",
"1644143489,386","91,92","100",,
"1644143489,387",,,"1",
"1644143489,463","91,89","100","1",
"1644143489,538","92,23","100",,
"1644143489,54",,,"1",
"1644143489,613","91,82","100",,
"1644143489,615",,,"1",
"1644143489,687","92,13",,,
"1644143489,688",,"100",,
"1644143489,711",,,"1",
"1644143489,762","92,16","100",,
"1644143489,786",,,"1",
"1644143489,837","91,96","100",,
"1644143489,838",,,"1",
"1644143489,937","92,16","100",,
"1644143489,941",,,"1",
"1644143490,012","92,09","100","1",
"1644143490,087","92,06",,,
"1644143490,088",,"100","1",
"1644143490,163","92,09","100",,
"1644143490,166",,,"1",
"1644143490,238","92,03","100","1",
"1644143490,313","92,13","100",,
"1644143490,336",,,"1",
"1644143490,387","91,92","100","1",
"1644143490,463","92,51","100",,
"1644143490,487",,,"1",
"1644143490,562","92,06","100",,
"1644143490,564",,,"1",
"1644143490,662","92,54","100",,
"1644143490,663",,,"1",
"1644143490,715","91,96","100",,
"1644143490,717",,,"1",
"1644143490,787","92,44","100","1",
"1644143490,863","92,03","100",,
"1644143490,865",,,"1",
"1644143490,938","91,85","100",,
"1644143490,942",,,"1",
"1644143491,013","92,51","100",,
"1644143491,036",,,"1",
"1644143491,087","92,09","100",,
"1644143491,111",,,"1",
"1644143491,164","92,27","100","1",
"1644143491,262","92,51","100","1",
"1644143491,337","92,16","100",,
"1644143491,338",,,"1",
"1644143491,423","92,68","100",,
"1644143491,43",,,"1",
"1644143491,488","92,27","100",,
"1644143491,49",,,"1",
"1644143491,563","92,54","100","1",
"1644143491,638","92,68","100",,
"1644143491,662",,,"1",
"1644143491,713","92,51","100",,
"1644143491,714",,,"1",
"1644143491,803","92,68",,,
"1644143491,804",,"100",,
"1644143491,806",,,"1",
"1644143491,886","92,65","100","1",
"1644143491,961","92,41","100",,
"1644143491,963",,,"1",
"1644143492,038","92,58","100",,
"1644143492,04",,,"1",
"1644143492,112","92,89",,,
"1644143492,113",,"100","1",
"1644143492,188","92,54","100",,
"1644143492,19",,,"1",
"1644143492,263","92,23","100",,
"1644143492,287",,,"1",
"1644143492,338","92,44",,,
"1644143492,339",,"100",,
"1644143492,363",,,"0",
"1644143492,416","93,13",,,
"1644143492,417",,"100",,
"1644143492,444",,,"1",
"1644143492,512","92,65","100",,
"1644143492,513",,,"1",
"1644143492,586","92,61","100",,
"1644143492,587",,,"1",
"1644143492,663","92,99","100",,
"1644143492,665",,,"1",
"1644143492,738","92,72","100","1",
"1644143492,813","92,68",,,
"1644143492,814",,"100",,
"1644143492,816",,,"1",
"1644143492,888","93,13","100","1",
"1644143492,963","92,96",,,
"1644143492,964",,"100",,
"1644143492,986",,,"1",
"1644143493,038","92,85","100","1",
"1644143493,136","93,03","100",,
"1644143493,139",,,"1",
"1644143493,215","93,06","100",,
"1644143493,217",,,"1",
"1644143493,287","92,96","100",,
"1644143493,293",,,"1",
"1644143493,364","92,92","100","1",
"1644143493,437","93,1","100","1",
"1644143493,513","92,99","100",,
"1644143493,516",,,"1",
"1644143493,588","93,44","100",,
"1644143493,611",,,"1",
"1644143493,663","93,1","100",,
"1644143493,686",,,"1",
"1644143493,739","93,23","100",,
"1644143493,761",,,"1",
"1644143493,837","93,34","100",,
"1644143493,839",,,"1",
"1644143493,912","93,3","100",,
"1644143493,915",,,"1",
"1644143493,987","92,99",,,
"1644143493,988",,"100","1",
"1644143494,063","93,23",,,
"1644143494,064",,"100",,
"1644143494,065",,,"1",
"1644143494,137","93,27","100",,
"1644143494,14",,,"1",
"1644143494,214","93,48","100","1",
"1644143494,319","93,16","100","1",
"1644143494,363","93,51",,,
"1644143494,364",,"100","1",
"1644143494,461","93,72",,,
"1644143494,462",,"100",,
"1644143494,465",,,"1",
"1644143494,545","93,27","100","1",
"1644143494,625","93,65","100",,
"1644143494,627",,,"1",
"1644143494,688","93,61","100",,
"1644143494,691",,,"1",
"1644143494,762","93,48","100","1",
"1644143494,838","93,44","100",,
"1644143494,861",,,"1",
"1644143494,913","93,41","100",,
"1644143494,936",,,"1",
"1644143495,004","93,82","100",,
"1644143495,005",,,"1",
"1644143495,087","93,54","100",,
"1644143495,089",,,"1",
"1644143495,162","93,79",,,
"1644143495,163",,"100","1",
"1644143495,237","93,61",,,
"1644143495,238",,"100",,
"1644143495,24",,,"1",
"1644143495,313","93,58","100","1",
"1644143495,387","94,03","100",,
"1644143495,39",,,"1",
"1644143495,465","93,82","100",,
"1644143495,467",,,"1",
"1644143495,538","93,96","100","1",
"1644143495,612","93,68","100",,
"1644143495,642",,,"1",
"1644143495,711","93,92","100","1",
"1644143495,786","94,13","100","1",
"1644143495,862","94,06","100","1",
"1644143495,938","93,86","100",,
"1644143495,94",,,"1",
"1644143496,013","94,3","100",,
"1644143496,016",,,"1",
"1644143496,088","94,17","100","1",
"1644143496,163","94,06","100",,
"1644143496,169",,,"1",
"1644143496,238","94,17","100","1",
"1644143496,313","93,58","100",,
"1644143496,337",,,"1",
"1644143496,412","93,92","100","1",
"1644143496,488","93,96","100","1",
"1644143496,562","94,41","100",,
"1644143496,565",,,"1",
"1644143496,651","94,1","100","1",
"1644143496,712","94,68","100",,
"1644143496,715",,,"1",
"1644143496,787","94,44","100",,
"1644143496,811",,,"1",
"1644143496,862","94,44","100",,
"1644143496,886",,,"1",
"1644143496,966","94,37","100",,
"1644143496,969",,,"1",
"1644143497,036","94,13","100",,
"1644143497,039",,,"1",
"1644143497,112","94,58","100","1",
"1644143497,187","94,44","100",,
"1644143497,19",,,"1",
"1644143497,263","94,58","100",,
"1644143497,268",,,"1",
"1644143497,338","94,65","100",,
"1644143497,34",,,"1",
"1644143497,413","94,72","100","1",
"1644143497,488","94,48","100",,
"1644143497,511",,,"1",
"1644143497,564","94,75",,,
"1644143497,565",,"100","1",
"1644143497,664","94,17",,,
"1644143497,665",,"100","1",
"1644143497,736","95,17","100",,
"1644143497,739",,,"1",
"1644143497,822","94,55","100","1",
"1644143497,888","95,06","100",,
"1644143497,89",,,"1",
"1644143497,976","95,03","100",,
"1644143497,977",,,"1",
"1644143498,037","95,2","100",,
"1644143498,042",,,"1",
"1644143498,112","95,03","100",,
"1644143498,136",,,"1",
"1644143498,204","94,93","100",,
"1644143498,207",,,"1",
"1644143498,264","95,27","100",,
"1644143498,287",,,"1",
"1644143498,362","95,2","100",,
"1644143498,364",,,"1",
"1644143498,437","95,24","100",,
"1644143498,439",,,"1",
"1644143498,513","95,51","100","1",
"1644143498,588","95,17","100",,
"1644143498,59",,,"1",
"1644143498,663","95,24","100",,
"1644143498,665",,,"1",
"1644143498,747","95,31","100","1",
"1644143498,813","94,93","100","1",
"1644143498,887","95,51",,,
"1644143498,888",,"100","1",
"1644143498,987","95,65","100",,
"1644143498,99",,,"1",
"1644143499,062","95,17","100","1",
"1644143499,138","95,38","100","1",
"1644143499,213","95,51","100",,
"1644143499,216",,,"1",
"1644143499,288","95,62","100",,
"1644143499,289",,,"1",
"1644143499,363","95,62","100",,
"1644143499,388",,,"1",
"1644143499,438","95,58","100",,
"1644143499,483",,,"1",
"1644143499,538","96,03","100","1",
"1644143499,612","95,55","100",,
"1644143499,614",,,"1",
"1644143499,687","95,65","100",,
"1644143499,689",,,"1",
"1644143499,763","95,96","100",,
"1644143499,766",,,"1",
"1644143499,837","96,2",,,
"1644143499,838",,"100",,
"1644143499,84",,,"1",
"1644143499,912","96,17",,,
"1644143499,913",,"100",,
"1644143499,919",,,"1",
"1644143499,987","95,86",,,
"1644143499,988",,"100",,
"1644143499,991",,,"1",
"1644143500,063","96,41","100","1",
"1644143500,141","96,17",,,
"1644143500,142",,"100","1",
"1644143500,237","96,41","100","1",
"1644143500,312","96,31","100",,
"1644143500,314",,,"1",
"1644143500,387","96,17","100","1",
"1644143500,462","96,14","100",,
"1644143500,463",,,"1",
"1644143500,538","95,72","100",,
"1644143500,54",,,"1",
"1644143500,612","96,41",,,
"1644143500,613",,"100","1",
"1644143500,687","96,52",,,
"1644143500,688",,"100",,
"1644143500,711",,,"1",
"1644143500,764","96,9","100",,
"1644143500,787",,,"1",
"1644143500,838","96,72","100",,
"1644143500,864",,,"1",
"1644143500,936","96,34","100","1",
"1644143501,023","96,45","100","1",
"1644143501,088","96,96","100",,
"1644143501,09",,,"1",
"1644143501,163","96,86","100","1",
"1644143501,238","96,93","100",,
"1644143501,241",,,"1",
"1644143501,313","96,93","100",,
"1644143501,337",,,"1",
"1644143501,404","96,65","100",,
"1644143501,405",,,"1",
"1644143501,463","97,24","100",,
"1644143501,486",,,"1",
"1644143501,562","97,31","100","1",
"1644143501,637","96,86",,,
"1644143501,638",,"100",,
"1644143501,64",,,"1",
"1644143501,732","97","100","1",
"1644143501,787","97,03",,,
"1644143501,788",,"100",,
"1644143501,79",,,"1",
"1644143501,862","97,03","100",,
"1644143501,865",,,"1",
"1644143501,937","97,21","100","1",
"1644143502,012","96,79",,,
"1644143502,013",,"100",,
"1644143502,042",,,"1",
"1644143502,089","97,28","100",,
"1644143502,111",,,"1",
"1644143502,187","97,41","100",,
"1644143502,189",,,"1",
"1644143502,261","97,03",,,
"1644143502,262",,"100","1",
"1644143502,337","97,31","100",,
"1644143502,339",,,"1",
"1644143502,412","97,31","100",,
"1644143502,413",,,"1",
"1644143502,49","98","100","1",
"1644143502,562","97,52",,,
"1644143502,563",,"100",,
"1644143502,566",,,"1",
"1644143502,638","97,28","100",,
"1644143502,683",,,"1",
"1644143502,713","97,62","100","1",
"1644143502,788","97,59","100",,
"1644143502,811",,,"1",
"1644143502,888","97,31","100",,
"1644143502,889",,,"1",
"1644143502,946","97,41","100",,
"1644143502,961",,,"1",
"1644143503,038","97,73","100",,
"1644143503,04",,,"1",
"1644143503,113","97,83",,,
"1644143503,114",,"100",,
"1644143503,115",,,"1",
"1644143503,188","97,62",,,
"1644143503,189",,"100",,
"1644143503,191",,,"1",
"1644143503,263","98,35","100","1",
"1644143503,338","98,11","100",,
"1644143503,362",,,"1",
"1644143503,413","98,11","100",,
"1644143503,436",,,"1",
"1644143503,514","98,04","100",,
"1644143503,516",,,"1",
"1644143503,588","98,42",,,
"1644143503,589",,"100",,
"1644143503,59",,,"1",
"1644143503,666","98,21","100","1",
"1644143503,738","97,73",,,
"1644143503,739",,"100",,
"1644143503,74",,,"1",
"1644143503,813","98,45","100","1",
"1644143503,888","98,45","100",,
"1644143503,911",,,"1",
"1644143503,964","98,73",,,
"1644143503,965",,"100",,
"1644143503,987",,,"1",
"1644143504,039","98,35","100",,
"1644143504,062",,,"1",
"1644143504,137","98,62",,,
"1644143504,139",,"100",,
"1644143504,147",,,"1",
"1644143504,222","98,9",,,
"1644143504,223",,"100","1",
"1644143504,287","98,31","100",,
"1644143504,291",,,"1",
"1644143504,363","98,59","100",,
"1644143504,365",,,"1",
"1644143504,438","98,73","100",,
"1644143504,44",,,"1",
"1644143504,513","98,83","100",,
"1644143504,517",,,"1",
"1644143504,604","98,97","100","1",
"1644143504,663","98,94","100",,
"1644143504,686",,,"1",
"1644143504,761","99,39",,,
"1644143504,762",,"100","1",
"1644143504,836","99,21",,,
"1644143504,837",,"100",,
"1644143504,84",,,"1",
"1644143504,912","99,04","100",,
"1644143504,913",,,"1",
"1644143504,988","99,25",,,
"1644143504,989",,"100","1",
"1644143505,062","99,07",,,
"1644143505,063",,"100",,
"1644143505,065",,,"1",
"1644143505,14","99,01",,,
"1644143505,141",,"100","1",
"1644143505,213","98,94","100",,
"1644143505,218",,,"1",
"1644143505,288","99,39",,,
"1644143505,289",,"100",,
"1644143505,312",,,"1",
"1644143505,363","99,11","100",,
"1644143505,387",,,"1",
"1644143505,461","99,32","100",,
"1644143505,462",,,"1",
"1644143505,536","99,49","100",,
"1644143505,539",,,"1",
"1644143505,613","99,87","100","1",
"1644143505,687","99,9",,,
"1644143505,688",,"100","1",
"1644143505,762","99,73",,,
"1644143505,763",,"100",,
"1644143505,765",,,"1",
"1644143505,837","99,73",,,
"1644143505,838",,"100",,
"1644143505,844",,,"1",
"1644143505,937","99,87","100",,
"1644143505,94",,,"1",
"1644143505,988","99,9","100",,
"1644143506,012",,,"1",
"1644143506,087","99,59",,,
"1644143506,088",,"100",,
"1644143506,093",,,"1",
"1644143506,143","99,52","100",,
"1644143506,164",,,"1",
"1644143506,238","99,66","100",,
"1644143506,241",,,"1",
"1644143506,313","99,7","100",,
"1644143506,315",,,"1",
"1644143506,388","99,9","100",,
"1644143506,391",,,"1",
"1644143506,462","100,39",,,
"1644143506,463",,"100",,
"1644143506,486",,,"0",
"1644143506,537","100,11",,,
"1644143506,538",,"100",,
"1644143506,561",,,"0",
"1644143506,612","100,39",,,
"1644143506,613",,"100",,
"1644143506,636",,,"0",
"1644143506,712","100,15","100",,
"1644143506,714",,,"0",
"1644143506,787","100,22","100",,
"1644143506,791",,,"0",
"1644143506,862","100,67","100",,
"1644143506,865",,,"0",
"1644143506,937","100,18","100",,
"1644143506,94",,,"0",
"1644143507,012","100,63","100","0",
"1644143507,088","100,39","100",,
"1644143507,112",,,"0",
"1644143507,165","100,46","100","0",
"1644143507,238","100,8","100",,
"1644143507,262",,,"0",
"1644143507,337","100,53","100",,
"1644143507,341",,,"0",
"1644143507,422","101,05","100","0",
"1644143507,487","100,63",,,
"1644143507,488",,"100",,
"1644143507,491",,,"0",
"1644143507,562","100,77",,,
"1644143507,563",,"100",,
"1644143507,565",,,"0",
"1644143507,637","101,08",,,
"1644143507,638",,"100",,
"1644143507,64",,,"0",
"1644143507,713","100,98","100",,
"1644143507,737",,,"0",
"1644143507,804","100,6","100",,
"1644143507,807",,,"0",
"1644143507,863","101,18","100","0",
"1644143507,962","101,05","100",,
"1644143507,966",,,"0",
"1644143508,037","101,05","100",,
"1644143508,042",,,"0",
"1644143508,112","100,77",,,
"1644143508,113",,"100",,
"1644143508,115",,,"0",
"1644143508,188","100,91","100",,
"1644143508,19",,,"0",
"1644143508,266","101,32",,,
"1644143508,267",,"100",,
"1644143508,27",,,"0",
"1644143508,338","101,29","100",,
"1644143508,362",,,"0",
"1644143508,413","101,53",,,
"1644143508,414",,"100",,
"1644143508,444",,,"0",
"1644143508,488","101,77","100",,
"1644143508,512",,,"0",
"1644143508,587","101,74","100","0",
"1644143508,662","101,74","100",,
"1644143508,664",,,"0",
"1644143508,738","101,25","100","0",
"1644143508,813","101,74","100",,
"1644143508,815",,,"0",
"1644143508,888","101,74","100",,
"1644143508,891",,,"0",
"1644143508,971","101,81",,,
"1644143508,972",,"100","0",
"1644143509,038","102,02","100",,
"1644143509,082",,,"0",
"1644143509,114","102,05","100",,
"1644143509,139",,,"0",
"1644143509,211","101,91","100",,
"1644143509,214",,,"0",
"1644143509,286","102,15",,,
"1644143509,287",,"100","0",
"1644143509,362","101,95","100",,
"1644143509,364",,,"0",
